Regions Code,Regions,Household composition Code,Household composition,Ethnic group Code,Ethnic group,Industry Code,Industry,Observation
E12000006,East of England,3,Single family household: Couple family household,2,"Black, Black British, Black Welsh, Caribbean or African",5,"H, J Transport and communication",3990
E12000006,East of England,3,Single family household: Couple family household,2,"Black, Black British, Black Welsh, Caribbean or African",6,"K, L, M, N Financial, real estate, professional and administrative activities",4632
E12000006,East of England,3,Single family household: Couple family household,2,"Black, Black British, Black Welsh, Caribbean or African",7,"O, P, Q Public administration, education and health",10553
E12000006,East of England,3,Single family household: Couple family household,2,"Black, Black British, Black Welsh, Caribbean or African",8,"R, S, T, U Other",786
E12000006,East of England,3,Single family household: Couple family household,3,Mixed or Multiple ethnic groups,1,"A, B, D, E Agriculture, energy and water",311
E12000006,East of England,3,Single family household: Couple family household,3,Mixed or Multiple ethnic groups,2,C Manufacturing,1139
E12000006,East of England,3,Single family household: Couple family household,3,Mixed or Multiple ethnic groups,3,F Construction,1611
E12000006,East of England,3,Single family household: Couple family household,3,Mixed or Multiple ethnic groups,4,"G, I Distribution, hotels and restaurants",2221
E12000006,East of England,3,Single family household: Couple family household,3,Mixed or Multiple ethnic groups,5,"H, J Transport and communication",2185
E12000006,East of England,3,Single family household: Couple family household,3,Mixed or Multiple ethnic groups,6,"K, L, M, N Financial, real estate, professional and administrative activities",3321
E12000006,East of England,3,Single family household: Couple family household,3,Mixed or Multiple ethnic groups,7,"O, P, Q Public administration, education and health",4321
E12000006,East of England,3,Single family household: Couple family household,3,Mixed or Multiple ethnic groups,8,"R, S, T, U Other",686
E12000006,East of England,3,Single family household: Couple family household,4,"White: English, Welsh, Scottish, Northern Irish or British",1,"A, B, D, E Agriculture, energy and water",27986
E12000006,East of England,3,Single family household: Couple family household,4,"White: English, Welsh, Scottish, Northern Irish or British",2,C Manufacturing,72292
E12000006,East of England,3,Single family household: Couple family household,4,"White: English, Welsh, Scottish, Northern Irish or British",3,F Construction,122475
E12000006,East of England,3,Single family household: Couple family household,4,"White: English, Welsh, Scottish, Northern Irish or British",4,"G, I Distribution, hotels and restaurants",125366
E12000006,East of England,3,Single family household: Couple family household,4,"White: English, Welsh, Scottish, Northern Irish or British",5,"H, J Transport and communication",96447
E12000006,East of England,3,Single family household: Couple family household,4,"White: English, Welsh, Scottish, Northern Irish or British",6,"K, L, M, N Financial, real estate, professional and administrative activities",159586
E12000006,East of England,3,Single family household: Couple family household,4,"White: English, Welsh, Scottish, Northern Irish or British",7,"O, P, Q Public administration, education and health",181674
E12000006,East of England,3,Single family household: Couple family household,4,"White: English, Welsh, Scottish, Northern Irish or British",8,"R, S, T, U Other",28289
E12000006,East of England,3,Single family household: Couple family household,5,White: Irish,1,"A, B, D, E Agriculture, energy and water",231
E12000006,East of England,3,Single family household: Couple family household,5,White: Irish,2,C Manufacturing,722
E12000006,East of England,3,Single family household: Couple family household,5,White: Irish,3,F Construction,2193
E12000006,East of England,3,Single family household: Couple family household,5,White: Irish,4,"G, I Distribution, hotels and restaurants",1117
E12000006,East of England,3,Single family household: Couple family household,5,White: Irish,5,"H, J Transport and communication",1311
E12000006,East of England,3,Single family household: Couple family household,5,White: Irish,6,"K, L, M, N Financial, real estate, professional and administrative activities",2225
E12000006,East of England,3,Single family household: Couple family household,5,White: Irish,7,"O, P, Q Public administration, education and health",3022
E12000006,East of England,3,Single family household: Couple family household,5,White: Irish,8,"R, S, T, U Other",345
E12000006,East of England,3,Single family household: Couple family household,6,"White: Gypsy or Irish Traveller, Roma or Other White",1,"A, B, D, E Agriculture, energy and water",1722
E12000006,East of England,3,Single family household: Couple family household,6,"White: Gypsy or Irish Traveller, Roma or Other White",2,C Manufacturing,10049
E12000006,East of England,3,Single family household: Couple family household,6,"White: Gypsy or Irish Traveller, Roma or Other White",3,F Construction,11143
E12000006,East of England,3,Single family household: Couple family household,6,"White: Gypsy or Irish Traveller, Roma or Other White",4,"G, I Distribution, hotels and restaurants",15758
E12000006,East of England,3,Single family household: Couple family household,6,"White: Gypsy or Irish Traveller, Roma or Other White",5,"H, J Transport and communication",12653
E12000006,East of England,3,Single family household: Couple family household,6,"White: Gypsy or Irish Traveller, Roma or Other White",6,"K, L, M, N Financial, real estate, professional and administrative activities",14059
E12000006,East of England,3,Single family household: Couple family household,6,"White: Gypsy or Irish Traveller, Roma or Other White",7,"O, P, Q Public administration, education and health",16540
E12000006,East of England,3,Single family household: Couple family household,6,"White: Gypsy or Irish Traveller, Roma or Other White",8,"R, S, T, U Other",2969
E12000006,East of England,3,Single family household: Couple family household,7,Other ethnic group,1,"A, B, D, E Agriculture, energy and water",164
E12000006,East of England,3,Single family household: Couple family household,7,Other ethnic group,2,C Manufacturing,926
E12000006,East of England,3,Single family household: Couple family household,7,Other ethnic group,3,F Construction,1088
E12000006,East of England,3,Single family household: Couple family household,7,Other ethnic group,4,"G, I Distribution, hotels and restaurants",3103
E12000006,East of England,3,Single family household: Couple family household,7,Other ethnic group,5,"H, J Transport and communication",2008
E12000006,East of England,3,Single family household: Couple family household,7,Other ethnic group,6,"K, L, M, N Financial, real estate, professional and administrative activities",2357
E12000006,East of England,3,Single family household: Couple family household,7,Other ethnic group,7,"O, P, Q Public administration, education and health",3715
E12000006,East of England,3,Single family household: Couple family household,7,Other ethnic group,8,"R, S, T, U Other",596
E12000006,East of England,4,Single family household: Lone parent household,1,"Asian, Asian British or Asian Welsh",1,"A, B, D, E Agriculture, energy and water",32
E12000006,East of England,4,Single family household: Lone parent household,1,"Asian, Asian British or Asian Welsh",2,C Manufacturing,207
E12000006,East of England,4,Single family household: Lone parent household,1,"Asian, Asian British or Asian Welsh",3,F Construction,101
E12000006,East of England,4,Single family household: Lone parent household,1,"Asian, Asian British or Asian Welsh",4,"G, I Distribution, hotels and restaurants",1164
E12000006,East of England,4,Single family household: Lone parent household,1,"Asian, Asian British or Asian Welsh",5,"H, J Transport and communication",376
E12000006,East of England,4,Single family household: Lone parent household,1,"Asian, Asian British or Asian Welsh",6,"K, L, M, N Financial, real estate, professional and administrative activities",761
E12000006,East of England,4,Single family household: Lone parent household,1,"Asian, Asian British or Asian Welsh",7,"O, P, Q Public administration, education and health",2517
E12000006,East of England,4,Single family household: Lone parent household,1,"Asian, Asian British or Asian Welsh",8,"R, S, T, U Other",193
E12000006,East of England,4,Single family household: Lone parent household,2,"Black, Black British, Black Welsh, Caribbean or African",1,"A, B, D, E Agriculture, energy and water",58
E12000006,East of England,4,Single family household: Lone parent household,2,"Black, Black British, Black Welsh, Caribbean or African",2,C Manufacturing,248
E12000006,East of England,4,Single family household: Lone parent household,2,"Black, Black British, Black Welsh, Caribbean or African",3,F Construction,203
E12000006,East of England,4,Single family household: Lone parent household,2,"Black, Black British, Black Welsh, Caribbean or African",4,"G, I Distribution, hotels and restaurants",1038
E12000006,East of England,4,Single family household: Lone parent household,2,"Black, Black British, Black Welsh, Caribbean or African",5,"H, J Transport and communication",502
E12000006,East of England,4,Single family household: Lone parent household,2,"Black, Black British, Black Welsh, Caribbean or African",6,"K, L, M, N Financial, real estate, professional and administrative activities",1399
